,domestic total gross,genre,movie title,production_budget,rating,release date,runtime (mins)
2962,70286800.0,Drama,War Room,$3 million,PG,2015-08-28,120
2963,1320500.0,Foreign / Action,Singham Returns,N/A,Unrated,2014-08-15,142
2964,33364900.0,Action Thriller,3 Days to Kill,$28 million,PG-13,2014-02-21,117
2965,120069400.0,Animation,Mr. Peabody & Sherman,$145 million,PG,2014-03-07,90
2966,6532700.0,Drama,Little Boy,N/A,PG-13,2015-04-24,106
2967,30500.0,Documentary,Cousin Jules,N/A,Unrated,2013-11-29,0
2968,21300.0,Crime Drama,Brotherhood,N/A,R,2011-02-18,76
2969,1300.0,Foreign,Snowman's Land,N/A,Unrated,2012-09-14,95
2970,32900.0,Documentary,At Berkeley,N/A,Unrated,2013-11-08,244
2971,135661800.0,Animation,Rango,$135 million,PG,2011-03-04,107
2972,26600.0,Drama,The Army of Shadows,N/A,Unrated,2015-08-26,145
2973,4214300.0,Comedy / Drama,My Old Lady,N/A,PG-13,2014-09-10,107
2974,38837200.0,Romantic Comedy,Larry Crowne,$30 million,PG-13,2011-07-01,99
2975,106795900.0,Action / Adventure,The Green Hornet,$120 million,PG-13,2011-01-14,108
2976,202300.0,Documentary,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",N/A,Unrated,2011-09-23,104
2977,72328100.0,Drama,Warm Bodies,$35 million,PG-13,2013-02-01,97
2978,116600.0,Action,Memories of the Sword,N/A,Unrated,2015-08-28,121
2979,8700.0,Drama,Roadie,N/A,R,2012-01-06,96
2980,38955200.0,Horror,Carrie,$30 million,R,2013-10-18,92
2981,24500.0,Drama,The Long Day Closes,N/A,PG,2012-03-05,85
2982,44666300.0,Family,Dolphin Tale 2,$36 million,PG,2014-09-12,107
2983,4057400.0,Foreign / Action,Don 2,N/A,Unrated,2011-12-22,143
2984,156200.0,Drama,Desert Dancer,N/A,PG-13,2015-04-10,98
2985,2535900.0,Comedy / Drama,The Sapphires,N/A,PG-13,2013-03-22,98
2986,20300.0,Drama,A Picture of You,N/A,Unrated,2014-06-20,83
2987,41200.0,Foreign,The Fairy,N/A,Unrated,2012-02-24,93
2988,75300.0,Foreign,"Flamenco, Flamenco",N/A,Unrated,2014-07-18,96
2989,78400.0,Documentary,Batkid Begins,N/A,PG,2015-06-26,87
2990,66200.0,Foreign,Neighboring Sounds,N/A,Unrated,2012-08-24,131
2991,7200.0,Documentary,Aatsinki: The Story of Arctic Cowboys,N/A,Unrated,2014-01-24,85
2992,1231400.0,Drama,Child 44,N/A,R,2015-04-17,137
2993,108800.0,Crime Drama,The Best Offer,N/A,R,2014-01-03,131
2994,42032800.0,Family Adventure,Spy Kids: All the Time in the World,$27 million,PG,2011-08-19,88
2995,57985300.0,Horror,Paranormal Activity 4,$5 million,R,2012-10-19,95
2996,11800.0,Foreign,Magic to Win,N/A,Unrated,2011-12-09,0
2997,8100.0,Romantic Comedy,The Giant Mechanical Man,N/A,PG-13,2012-04-27,94
2998,2500.0,Documentary,Split: A Deeper Divide,"$150,000",Unrated,2012-10-12,75
2999,2900.0,Documentary,Mercedes Sosa: The Voice of Latin America,N/A,Unrated,2014-01-24,90
3000,126800.0,Drama,A Journey Through Time with Anthony,N/A,Unrated,2015-11-18,122
3001,7449500.0,Documentary,Journey to the South Pacific,N/A,G,2013-11-27,40
3002,1510100.0,Documentary,Marley,N/A,PG-13,2012-04-20,145
3003,36410300.0,Thriller,The Rite,$37 million,PG-13,2011-01-28,112
3004,3324500.0,Comedy,Obvious Child,N/A,R,2014-06-06,83
3005,48300.0,Documentary,Monk With a Camera,N/A,Unrated,2014-11-21,90
3006,55011400.0,Drama,Southpaw,$30 million,R,2015-07-24,123
3007,10101800.0,Drama,The Lady in the Van,N/A,PG-13,2015-12-04,104
3008,1510400.0,Foreign,I'm So Excited,N/A,R,2013-06-28,102
3009,16500.0,Action,I Declare War,N/A,Unrated,2013-08-30,94
3010,1100.0,Thriller,The Butterfly Room,N/A,Unrated,2014-04-11,87
3011,16300.0,Foreign,Number One Fan,N/A,Unrated,2015-09-04,105
3012,136400.0,Documentary,Escape Fire,N/A,PG-13,2012-10-05,95
3013,1716900.0,Documentary,I Am,N/A,Unrated,2011-02-18,87
3014,112300.0,Comedy,Computer Chess,N/A,Unrated,2013-07-17,92
3015,3800.0,Documentary,Evolution of a Criminal,N/A,Unrated,2014-10-10,81
3016,7000.0,Foreign,Paradise: Hope,N/A,Unrated,2013-12-06,92
3017,1900.0,Action / Adventure,Dystopia 2013,N/A,Unrated,2012-01-13,122
3018,19300.0,Documentary,Battle for Brooklyn,N/A,Unrated,2011-06-17,93
3019,7100.0,Thriller,Brief Reunion,N/A,Unrated,2013-01-18,88
3020,74000.0,Drama,The Better Angels,N/A,PG,2014-11-07,95
3021,20088900.0,Thriller,The Secret in their Eyes,$19.5 million,PG-13,2015-11-20,111
3022,483200.0,Romantic Thriller,In Secret,N/A,R,2014-02-21,0
3023,28500.0,Romance,Here,N/A,Unrated,2012-04-13,126
3024,523900.0,Documentary,Black Panthers: Vanguard of the Revolution,N/A,Unrated,2015-09-02,113
3025,11200.0,Family,Miss Minoes,N/A,PG,2011-12-23,88
3026,73580100.0,Thriller,Contraband,$25 million,R,2012-01-13,110
3027,280597800.0,Action / Adventure,The Hunger Games: Mockingjay - Part 2,$160 million,PG-13,2015-11-20,137
3028,38900.0,Drama,Big Sur,N/A,R,2013-11-01,81
3029,331700.0,Foreign,Running Man,N/A,Unrated,2015-01-30,88
3030,841900.0,Drama,Pariah,N/A,R,2011-12-28,86
3031,66300.0,Documentary,Don't Stop Believin': Everyman's Journey,N/A,R,2013-03-08,105
3032,585500.0,Foreign,Vicky Donor,N/A,Unrated,2012-04-20,142
3033,28263700.0,Horror,The Woman in Black 2: Angel of Death,N/A,PG-13,2015-01-02,98
3034,9900.0,Documentary,Three Stars,N/A,Unrated,2012-09-21,90
3035,56100.0,Thriller,Red Lights,N/A,R,2012-07-13,113
3036,6232100.0,Documentary,Flying Monsters,N/A,Unrated,2011-10-07,40
3037,1102100.0,Drama,What Maisie Knew,N/A,R,2013-05-03,99
3038,44300.0,Romantic Comedy,Language of a Broken Heart,N/A,R,2013-03-08,98
3039,1065100.0,Documentary,Burn,N/A,Unrated,2012-07-24,86
3040,19500.0,Fantasy Drama,4:44: Last Day on Earth,N/A,R,2012-03-23,81
3041,5900.0,Documentary,People of a Feather,N/A,Unrated,2013-11-08,90
3042,175095900.0,Thriller,Gone Girl,$61 million,R,2014-10-03,145
3043,41000.0,Horror Thriller,Berberian Sound Studio,N/A,Unrated,2013-06-14,92
3044,217500.0,Drama,Chocolate City,N/A,R,2015-05-22,91
3045,635000.0,Historical Drama,W.E.,N/A,R,2012-02-03,118
3046,18543200.0,Comedy,To Rome with Love,N/A,R,2012-06-22,95
3047,2300.0,Comedy,Rubberneck,N/A,Unrated,2013-02-22,0
3048,4284700.0,Drama,45 Years,N/A,R,2015-12-23,95
3049,314604900.0,Romance,The Twilight Saga: Breaking Dawn Part 2,$120 million,PG-13,2012-11-16,116
3050,11200.0,Comedy,Made in Cleveland,N/A,Unrated,2013-06-21,113
3051,43600.0,Documentary,The Short Game,N/A,PG,2013-09-20,90
3052,120900.0,Documentary,Follow Me: The Yoni Netanyahu Story,N/A,Unrated,2012-05-04,84
3053,180900.0,Foreign,The Farewell Party,N/A,Unrated,2015-05-22,93
3054,8600.0,Drama,Straight Outta Tompkins,N/A,Unrated,2015-03-06,91
3055,424695200.0,Animation,Frozen,$150 million,PG,2013-11-22,108
3056,11100.0,Foreign,Stray Dogs,N/A,Unrated,2014-09-12,138
3057,37686100.0,Romance,The Longest Ride,$34 million,PG-13,2015-04-10,139
3058,11800.0,Documentary,Caucus,N/A,Unrated,2013-10-25,100
3059,235500.0,Horror,The Afflicted,N/A,Unrated,2011-10-21,83
3060,10200.0,Crime Drama,Better Mus' Come,N/A,Unrated,2013-03-15,104
3061,168937000.0,Animation,Hotel Transylvania 2,$80 million,PG,2015-09-25,89
3062,112300.0,Foreign,Capital,N/A,R,2013-10-25,113
3063,30100.0,Foreign,Port of Shadows,N/A,Unrated,2012-09-14,91
3064,1393400.0,Comedy,The Kings of Summer,N/A,R,2013-05-31,93
3065,390100.0,Animation,Puella Magi Madoka Magica the Movie: Rebellion,N/A,Unrated,2013-12-06,116
3066,10700.0,Documentary,Liv & Ingmar,N/A,Unrated,2013-12-13,89
3067,16151000.0,Comedy,Judy Moody and the NOT Bummer Summer,$20 million,PG,2011-06-10,91
3068,2235700.0,Drama,My All American,N/A,PG,2015-11-13,118
3069,199196000.0,Action,Spectre,$245 million,PG-13,2015-11-06,148
3070,1500.0,Documentary,Making Rounds,N/A,Unrated,2015-10-30,64
3071,136644200.0,Drama,The Vow,$30 million,PG-13,2012-02-10,104
3072,830300.0,Foreign,Son of Sardaar,N/A,Unrated,2012-11-13,145
3073,101300.0,Foreign,Chalo Dilli,N/A,Unrated,2011-04-29,116
3074,62200.0,Foreign,Bicycling with Moliere,N/A,Unrated,2014-04-23,104
3075,12890000.0,Sci-Fi Thriller,Self/Less,$26 million,PG-13,2015-07-10,117
3076,5600.0,Comedy,Chic!,N/A,Unrated,2015-05-01,103
3077,178300.0,Foreign,Young Goethe in Love,N/A,Unrated,2011-11-04,100
3078,78116900.0,Horror,Mama,$15 million,PG-13,2013-01-18,100
3079,2343600.0,Drama,The Christmas Candle,N/A,PG,2013-11-15,100
3080,2600.0,Horror,Cassadaga,N/A,R,2013-10-11,108
3081,16100.0,Thriller,The Tenant,N/A,Unrated,2011-04-15,0
3082,118700.0,Documentary,Duran Duran: Unstaged,N/A,Unrated,2014-09-10,110
3083,3700.0,Documentary,The Free Speech Apocalypse,N/A,Unrated,2015-11-05,94
3084,356200.0,Foreign,Le Chef,N/A,PG-13,2014-06-20,84
3085,513000.0,Drama,The Inevitable Defeat of Mister and Pete,N/A,R,2013-10-11,108
3086,19900.0,Romantic Comedy,Two Night Stand,N/A,R,2014-09-26,86
3087,233700.0,Comedy / Drama,A Pigeon Sat on a Branch Reflecting on Existence,N/A,PG-13,2015-06-03,101
3088,2700.0,Drama,Sparrow's Dance,N/A,Unrated,2013-08-23,81
3089,14874300.0,Romance,One Day,$15 million,PG-13,2011-08-19,107
3090,676900.0,Foreign,The Hunt,N/A,R,2013-07-12,111
3091,634600.0,Comedy,Blue Like Jazz,N/A,PG-13,2012-04-13,106
3092,4000.0,Crime Drama,Unfreedom,N/A,Unrated,2015-05-29,102
3093,147200.0,Foreign,Tangerines,N/A,Unrated,2015-04-17,86
3094,223482000.0,Sci-Fi Action,Dawn of the Planet of the Apes,$170 million,PG-13,2014-07-11,130
3095,754100.0,Foreign,Khoobsurat,N/A,Unrated,2014-09-19,130
3096,146318500.0,Action,The Wolverine,$120 million,PG-13,2013-07-26,126
3097,53061800.0,Horror,Ouija,$5 million,PG-13,2014-10-24,89
3098,117600.0,Comedy,She's Funny That Way,N/A,R,2015-08-21,93
3099,61200.0,Foreign,Bajatey Raho,N/A,Unrated,2013-07-26,110
3100,1200.0,Drama,El Nino,N/A,Unrated,2015-04-17,136
3101,501500.0,Foreign,Detective Dee and the Mystery of the Phantom Flame,N/A,PG-13,2011-09-02,119
3102,1909000.0,Foreign,Fill the Void,N/A,PG,2013-05-24,90
3103,1100.0,Documentary,We Are the Giant,N/A,Unrated,2014-12-12,90
3104,85909900.0,Family Comedy,Alvin and the Chipmunks: The Road Chip,N/A,PG,2015-12-18,86
3105,39900.0,Documentary,What Our Fathers Did: A Nazi Legacy,N/A,Unrated,2015-11-06,92
3106,35600.0,Foreign,Film Socialisme,N/A,Unrated,2011-06-03,101
3107,9000.0,Adventure,Canopy,N/A,PG-13,2014-08-29,84
3108,35700.0,Historical Drama,A Field in England,N/A,Unrated,2014-02-07,90
3109,815800.0,Foreign,Satyagraha,N/A,Unrated,2013-08-30,152
3110,22568800.0,Action Thriller,Premium Rush,$35 million,PG-13,2012-08-24,91
3111,23800.0,Foreign,My Worst Nightmare,N/A,Unrated,2012-10-19,103
3112,113300.0,Drama,The Beauty Inside,N/A,Unrated,2015-09-11,127
3113,24400.0,Thriller,Keyhole,N/A,R,2012-04-06,93
3114,19700.0,Foreign,Juan of the Dead,N/A,Unrated,2012-03-16,0
3115,111509300.0,Animation,Rise of the Guardians,$145 million,PG,2012-11-21,97
3116,91000.0,Foreign / Action,Young Detective Dee: Rise of the Sea Dragon,N/A,Unrated,2013-09-27,110
3117,37700.0,Drama,The Girl,N/A,PG-13,2013-03-08,95
3118,23794600.0,Comedy,Your Highness,$49.9 million,R,2011-04-08,102
3119,33800.0,Foreign,Kalakalappu@Masala Cafe,N/A,Unrated,2012-05-11,135
3120,118300.0,Comedy,The Obama Effect,N/A,PG-13,2012-07-13,85
3121,24000.0,Foreign,Court,N/A,Unrated,2015-07-15,116
3122,5677200.0,Comedy / Drama,Danny Collins,$10 million,R,2015-03-20,106
3123,1910900.0,Foreign,Housefull 2,N/A,Unrated,2012-04-06,145
3124,16400.0,Drama,Jayne Mansfield's Car,N/A,R,2013-09-13,122
3125,239000.0,Documentary,Neil Young Journeys,N/A,PG,2012-06-29,87
3126,285500.0,Foreign,Main Tera Hero,N/A,Unrated,2014-04-04,100
3127,323800.0,Foreign,NH10,N/A,Unrated,2015-03-13,115
3128,228600.0,Foreign,Little White Lies,N/A,Unrated,2012-08-24,154
3129,94600.0,Comedy,Life After Beth,N/A,R,2014-08-15,91
3130,186800.0,Drama,Stonewall,N/A,R,2015-09-25,129
3131,1228400.0,Drama,The Whistleblower,N/A,R,2011-08-05,112
3132,35090200.0,Thriller,Side Effects,N/A,R,2013-02-08,106
3133,26800.0,Drama,After,N/A,R,2011-09-09,99
3134,130800.0,Sci-Fi Comedy,Kaboom,N/A,Unrated,2011-01-28,86
3135,327639900.0,Fantasy,The Hobbit: An Unexpected Journey,N/A,PG-13,2012-12-14,166
3136,20200.0,Horror Thriller,Lovely Molly,N/A,R,2012-05-18,99
3137,635000.0,Comedy / Drama,"Peace, Love and Misunderstanding",N/A,R,2012-06-08,96
3138,25705900.0,Sci-Fi Thriller,Ex Machina,$15 million,R,2015-04-10,110
3139,76200.0,Foreign,Reality,N/A,R,2013-03-15,116
3140,17200.0,Drama / Thriller,Anchor Baby,N/A,Unrated,2011-07-08,95
3141,1033000.0,Foreign,Lore,N/A,Unrated,2013-02-08,109
3142,700.0,Comedy,Nature Calls,N/A,R,2012-11-09,79
3143,37300.0,Foreign,The Autobiography of Nicolae Ceausescu,N/A,Unrated,2011-09-09,180
3144,57900.0,Documentary,The Search for General Tso,N/A,Unrated,2015-01-02,73
3145,26841900.0,Period Action,Season of the Witch,$40 million,PG-13,2011-01-07,98
3146,157100.0,Documentary,Dancing in Jaffa,N/A,Unrated,2014-04-11,86
3147,1536800.0,Romance,The Art of Getting By,N/A,PG-13,2011-06-17,84
3148,422680300.0,Action / Adventure,Iron Man 3,$200 million,PG-13,2013-05-03,129
3149,1100.0,Sci-Fi,Remnants,N/A,Unrated,2013-11-14,93
3150,251700.0,Foreign,Tevar,N/A,Unrated,2015-01-09,157
3151,20900.0,Documentary,Smash & Grab: The Story of the Pink Panthers,N/A,Unrated,2013-07-31,75
3152,37500.0,Foreign,The Mafia Only Kills in Summer,N/A,Unrated,2015-03-06,90
3153,2300.0,Horror,Infliction,N/A,Unrated,2014-03-16,100
3154,25500.0,Documentary,Raw Faith,N/A,Unrated,2011-06-24,94
3155,7600.0,Drama,Last Ride,N/A,Unrated,2012-06-29,90
3156,45300.0,Drama,Down for Life,N/A,R,2011-01-14,92
3157,753400.0,Comedy / Drama,Once I Was a Beehive,N/A,PG,2015-08-14,119
3158,13600.0,Drama,Virginia,N/A,R,2012-05-18,110
3159,20000.0,Comedy,Friends and Romans,N/A,Unrated,2015-10-23,98
3160,132500.0,Documentary,The Square,N/A,Unrated,2013-10-25,104
3161,2400.0,Foreign,Moebius,N/A,Unrated,2014-08-01,89
3162,52000.0,Documentary,Sing Your Song,N/A,Unrated,2012-01-13,103
3163,4000.0,Horror,Bad Blood the Hunger,N/A,R,2012-10-26,107
3164,3265100.0,Drama,Rosewater,N/A,R,2014-11-14,103
3165,47150600.0,Sports Drama,"McFarland, USA",N/A,PG,2015-02-20,128
3166,1700.0,Horror Thriller,The Tunnel,"$135,000",Unrated,2011-08-05,90
3167,56575800.0,Action Horror,Ghost Rider: Spirit of Vengeance,$57 million,PG-13,2012-02-17,95
3168,130600.0,Foreign / Action,Kung Fu Killer,N/A,Unrated,2015-04-24,100
3169,56200.0,War,Battleship Potemkin,N/A,Unrated,2011-01-14,75
3170,93400.0,Foreign,Carancho,N/A,Unrated,2011-02-11,107
3171,59100.0,Drama,Deitrick Haddon's A Beautiful Soul,N/A,PG-13,2012-05-04,90
3172,398600.0,Foreign,Personal Tailor,N/A,Unrated,2013-12-20,118
3173,26804800.0,Action,The November Man,N/A,R,2014-08-27,108
3174,10500.0,Foreign,Marius,N/A,Unrated,2014-07-04,93
3175,9300.0,Drama,The Happy Sad,N/A,Unrated,2013-08-16,87
3176,31900.0,Documentary,Documented,N/A,Unrated,2014-05-02,91
3177,9200.0,Sci-Fi Horror,Almost Human,N/A,Unrated,2014-02-21,80
3178,3300.0,Comedy / Drama,As Cool As I Am,N/A,R,2013-06-07,92
3179,109407400.0,Drama,Creed,$35 million,PG-13,2015-11-25,133
3180,734900.0,Foreign / Action,Holiday,N/A,Unrated,2014-06-06,161
3181,6300.0,Drama,Medeas,N/A,Unrated,2015-01-16,97
3182,4500.0,Drama,Set Fire to the Stars,N/A,Unrated,2015-06-12,93
3183,11600.0,Foreign,Found Memories,N/A,Unrated,2012-06-01,98
3184,104300.0,Foreign,Child's Pose,N/A,Unrated,2014-02-19,112
3185,4500.0,Thriller,Anna,N/A,R,2014-06-06,99
3186,1871200.0,Drama,Clouds of Sils Maria,N/A,R,2015-04-10,120
3187,198700.0,Documentary,Jig,N/A,Unrated,2011-06-17,93
3188,6500.0,Comedy / Drama,American Animal,N/A,R,2012-05-18,95
3189,7500.0,Foreign,The Film Critic,N/A,Unrated,2015-05-15,98
3190,22311500.0,Drama,Mud,N/A,PG-13,2013-04-26,130
3191,2503900.0,Foreign,Ek Tha Tiger,N/A,Unrated,2012-08-15,133
3192,21500.0,Comedy / Drama,Jesus Henry Christ,N/A,PG-13,2012-04-20,95
3193,1424700.0,Comedy,Girl Most Likely,N/A,PG-13,2013-07-19,103
3194,67377300.0,Horror,The Visit,$5 million,PG-13,2015-09-11,94
3195,1600.0,Documentary,El Velador,N/A,Unknown,2012-07-06,72
3196,22100.0,Foreign,Terraferma,N/A,R,2013-07-24,88
3197,2500.0,Fantasy Comedy,The Ghastly Love of Johnny X,N/A,Unrated,2012-10-26,106
3198,383299300.0,Sci-Fi Action,Transformers: Dark of the Moon,$195 million,PG-13,2011-06-29,154
3199,14600.0,Foreign,Benda Bilili!,N/A,PG-13,2011-09-30,84
3200,6700.0,Foreign,Rangrezz,N/A,Unrated,2013-03-22,140
3201,109900.0,Drama,God Help the Girl,N/A,Unrated,2014-09-05,111
3202,402800.0,Foreign,In the House,N/A,R,2013-04-19,105
3203,20200.0,Foreign,OKA!,N/A,Unrated,2011-10-14,105
3204,336800.0,Foreign,Back to 1942,N/A,Unrated,2012-11-30,146
3205,21000.0,Documentary,Peter Brook: The Tightrope,N/A,Unrated,2014-01-31,86
3206,33604100.0,Drama,Woman in Gold,$11 million,PG-13,2015-04-01,109
3207,238100.0,Romantic Comedy,HappyThankYouMorePlease,N/A,R,2011-03-04,94
3208,32700.0,Drama,Hide Away,N/A,PG-13,2012-05-25,83
3209,12000.0,Foreign / Action,Dragon,N/A,R,2012-11-30,97
3210,305700.0,Fantasy,Innocence,N/A,PG-13,2014-09-05,94
3211,17800.0,Action / Adventure,Violet & Daisy,N/A,R,2013-06-07,88
3212,161800.0,Foreign,The Patience Stone,N/A,R,2013-08-14,102
3213,6200.0,Horror,The Devil's Hand,N/A,PG-13,2014-10-10,86
3214,12000.0,Foreign,Henning Mankell's 'Wallander': The Revenge,N/A,Unrated,2012-05-25,0
3215,2800.0,Drama,Main Street,N/A,PG,2011-09-09,92
3216,425500.0,Documentary,Detropia,N/A,Unrated,2012-09-07,93
3217,223900.0,Comedy / Drama,10 Years,N/A,PG-13,2012-09-14,100
3218,14400.0,Thriller,13 Sins,N/A,R,2014-04-18,92
3219,209100.0,Drama,Listen Up Philip,N/A,Unrated,2014-10-17,108
3220,83700.0,Documentary,Harvest of Empire,N/A,Unrated,2012-09-28,90
3221,10800.0,Documentary,Birth of the Living Dead,N/A,Unrated,2013-10-18,76
3222,295300.0,Drama,A Borrowed Identity,N/A,Unrated,2015-06-26,104
3223,42600.0,Documentary,The New Rijksmuseum,N/A,Unrated,2015-06-19,120
3224,5500.0,Drama,Tanner Hall,N/A,R,2011-09-09,0
3225,411400.0,Drama,Miral,N/A,PG-13,2011-03-25,114
3226,7490300.0,Comedy,Take Me Home Tonight,N/A,R,2011-03-04,114
3227,31700.0,Foreign,The Sleeping Beauty,N/A,Unrated,2011-07-08,82
3228,11400.0,Foreign,The Heir Apparent: Largo Winch,N/A,Unrated,2011-11-18,108
3229,3383100.0,Thriller,Before I Go To Sleep,N/A,R,2014-10-31,92
3230,129500.0,Documentary,Finding Fela,N/A,Unrated,2014-08-01,119
3231,8406300.0,Animation,Dragon Ball Z: Resurrection 'F',N/A,Unrated,2015-08-04,105
3232,18743700.0,Action,Safe,N/A,R,2012-04-27,95
3233,62000.0,Foreign,Jauja,N/A,Unrated,2015-03-20,109
3234,1079900.0,Thriller,Enemy,N/A,R,2014-03-14,90
3235,15900.0,Foreign,Full Moon in Paris,N/A,R,2015-04-17,102
3236,153100.0,Foreign,Beloved,N/A,Unrated,2012-08-17,138
3237,253451100.0,Adventure,Oz The Great and Powerful,$215 million,PG,2013-03-08,127
3238,92084600.0,Sci-Fi Adventure,Oblivion,$120 million,PG-13,2013-04-19,125
3239,,,"Box Office Mojo - Movie Index, A-Z",,,,0
3240,20300.0,Horror Comedy,Bad Milo!,N/A,R,2013-10-04,84
3241,151728600.0,Horror,The Conjuring,$20 million,R,2013-07-19,112
3242,113514400.0,Romantic Comedy,Just Go With It,$80 million,PG-13,2011-02-11,110
3243,45100.0,Documentary,Andre Gregory: Before and After Dinner,N/A,Unrated,2013-04-03,108
3244,5000.0,Adventure,Against the Sun,N/A,PG,2015-01-23,100
3245,400.0,Horror,Apartment 143,N/A,R,2012-06-01,80
3246,8600.0,Romance,And While We Were Here,N/A,R,2013-09-13,84
3247,13900.0,Drama,Camp X-Ray,"$1,000,000",R,2014-10-17,117
3248,17000.0,Foreign,Quill: The Life of a Guide Dog,N/A,Unrated,2012-05-18,100
3249,2400.0,Drama,Anita Ho,N/A,Unrated,2015-02-27,83
3250,187300.0,Foreign,Grand Illusion,N/A,Unrated,2012-05-11,114
3251,12100.0,Foreign,Living is Easy with Eyes Closed,N/A,Unrated,2014-06-27,108
3252,9000.0,Comedy / Drama,Meet Me in Montenegro,N/A,Unknown,2015-07-10,90
3253,37700.0,Romantic Comedy,When Harry Tries to Marry,N/A,PG-13,2011-04-22,93
3254,24200.0,Comedy,All's Faire in Love,N/A,PG-13,2011-10-28,104
3255,4400.0,Drama,Free the Nipple,N/A,Unrated,2014-12-12,84
3256,158300.0,Documentary,Thunder Soul,N/A,PG,2011-09-23,83
3257,36200.0,Horror,11-11-11,N/A,PG-13,2011-11-11,82
3258,127500.0,Drama,Z for Zachariah,N/A,PG-13,2015-08-28,98
3259,17000.0,Documentary,Levitated Mass,N/A,Unrated,2014-09-05,88
3260,17800.0,Foreign,Eva,N/A,PG-13,2015-03-13,94
3261,162100.0,Foreign,Simon and the Oaks,N/A,Unrated,2012-10-12,122
3262,349800.0,Drama,I Origins,N/A,R,2014-07-18,113
3263,26300.0,Foreign,Le Petit Soldat,N/A,Unrated,2013-03-08,88
3264,26400.0,Documentary,Born to Fly: Elizabeth Streb vs. Gravity,N/A,Unrated,2014-09-10,82
3265,16800.0,Horror,The Human Centipede 3,N/A,Unrated,2015-05-22,102
3266,5900.0,Documentary,Bookers Place,N/A,Unrated,2012-04-25,90
3267,29758100.0,Action Comedy,Kick-Ass 2,$28 million,R,2013-08-16,103
3268,32117600.0,Sports Comedy,Grudge Match,$40 million,PG-13,2013-12-25,113
3269,11764200.0,Thriller,Out of the Furnace,$22 million,R,2013-12-04,106
3270,49300.0,Comedy,CornerStore,N/A,Unrated,2011-08-12,95
3271,10200.0,Drama,Northern Lights,N/A,Unrated,2013-09-20,95
3272,59400.0,Documentary,The Other F Word,N/A,Unrated,2011-11-04,98
3273,1158600.0,Drama,The Rover,$12 million,R,2014-06-13,102
3274,12900.0,Thriller,36 Saints,N/A,R,2013-09-06,0
3275,778600.0,Comedy,Land Ho!,N/A,R,2014-07-11,95
3276,114200.0,Documentary,Bettie Page Reveals All,N/A,R,2013-11-22,90
3277,84027300.0,Comedy,Parental Guidance,$25 million,PG,2012-12-25,104
3278,2326800.0,Foreign,2 States,N/A,Unrated,2014-04-18,135
3279,1043100.0,Comedy / Drama,The Beaver,$21 million,PG-13,2011-05-06,91
3280,3200.0,Romance,Perfect Sense,N/A,R,2012-02-03,89
3281,25500.0,Foreign,Our Children,N/A,Unrated,2013-08-02,111
3282,30700.0,Thriller,Americons,N/A,R,2015-01-23,85
3283,7400.0,Drama,A Perfect Man,N/A,R,2013-11-01,94
3284,773700.0,Foreign,Point Blank,N/A,R,2011-07-29,84
3285,22900.0,Horror Thriller,Murder 11,N/A,Unrated,2013-10-02,90
3286,61400.0,Drama,The One I Wrote For You,N/A,Unrated,2014-12-05,110
3287,14200.0,Foreign,Norwegian Wood,N/A,Unrated,2012-01-06,133
3288,23570100.0,Animation,Mars Needs Moms,$150 million,PG,2011-03-11,88
3289,11600.0,Foreign,"Marriage, Italian Style",N/A,Unrated,2011-09-23,102
3290,146600.0,Documentary,Gore Vidal: United States of Amnesia,N/A,Unrated,2014-05-23,89
